course_id_new	original_pid	name
6695	1007632	centos-7-system-engineer-complete-course
6696	1007674	growth-mindset-learn-to-shift-your-mindset-to-reach-success
6697	1007720	lifestyle-design-introduction-to-becoming-a-digital-nomad
6698	1008166	learn-english-grammar-upgrade-your-speaking-and-listening
6699	1008246	modern-e-commerce-store-in-php-mysqli-with-bootstrap
6700	1008300	how-to-start-a-successful-blog
6701	1008516	merch-by-amazon-how-to-research-market-t-shirts
6702	1008614	learn-2d-game-special-effect-animation-in-photoshop
6703	1008682	estableciendo-metas
6704	1008976	aws-cloudformation
6705	1009000	como-comprar
6706	1009024	phantom-flightschool-master-your-phantom-fly-like-a-pro
6707	1009096	der-angular-2-kurs
6708	1009226	mobile-design
6709	1009254	api-development
6710	1009294	day-launcher
6711	1009452	angular2-advanced
6712	1010002	music-composition-techniques-2
6713	1010522	cryptography-for-all
6714	1010580	wordpress-for-beginners-create-a-website-blog-step-by-step
6715	1010586	become-a-wordpress-developer-php-javascript
6716	1010620	forex-pamm-perfect-business-fully-automated-no-marketing
6717	1010630	swift-3-mastery-and-ios10
6718	1010738	docker-flask-course
6719	1011002	aspnet-core-mvc
6720	1011058	how-to-maximize-your-profits-trading-options
6721	1011550	build-sign-up-and-login-forms-with-bootstrap-modal
6722	1011712	bayesian-machine-learning-in-python-ab-testing
6723	1011776	oracle-sql-from-beginner-to-pro
6724	1012096	become-a-full-stack-web-developer-in-14-days
6725	1012424	facebookmarketingsystem
6726	1012958	font-awesome
6727	1013008	what-is-online-and-digital-marketing
6728	1013134	how-to-outsource-your-online-business
6729	1013310	mean-primeira-aplicacao-do-zero
6730	1013608	restful-api-testing-with-postman
6731	1013654	italian-course-for-beginners
6732	1013676	adobe-illustrator-cc-2017
6733	1013900	the-ultimate-accelerated-learning-system
6734	1013914	how-to-build-your-own-ecommerce-website-using-wordpress-from-scratch
6735	1014042	spanish-vocab
6736	1014182	reiki-master-teacher-certification
6737	1014340	sap-mm-training
6738	1014442	java-memory-management
6739	1014526	40-tips-on-making-a-great-online-udemy-course-haroun-save-time-money
6740	1014776	meteor-react
6741	1014958	hubspot-academy-content-marketing-certification-course
6742	1015080	tantra-mastery-2-conscious-love-sex-massages-techniques
6743	1015110	networking-concepts-for-beginners
6744	1015262	perfect-your-english-11-easy-errors-esl-learners-can-avoid
6745	1015308	mobile-app-design-in-photoshop-complete-music-app-design
6746	1015492	sql-bootcamp
6747	1015536	udemy-1-skyrocket-udemy-sales-with-youtube-unofficial
6748	1015970	ios-development-create-4-quiz-apps-with-swift-3-ios-10
6749	1016050	vmware-vsphere-6-administration
6750	1016110	complete-gaming-package-learn-to-code-in-unity-and-unreal
6751	1016388	projects-in-reactjs-the-complete-react-learning-course
6752	1016572	the-rapid-digital-course-creation-bundle-4-courses-in-1
6753	1016734	cisco-ccent-icnd1-100-105-complete-course-sims-and-gns3
6754	1016856	modern-net-ecosystem-and-net-core
6755	1016996	introduction-to-corporate-finance
6756	1017096	make-me-an-iphone-app-developer-beginner-series
6757	1017116	html-online-course
6758	1017180	wheatgrass-how-to-grow-and-juice-a-superfood-in-7-days
6759	1017568	php-bootcamp
6760	1017756	start-learning-audacity-for-free
6761	1017996	self-host-your-online-courses-on-thinkific
6762	1018380	forex-trading-like-banks-step-by-step-with-live-examples
6763	1018912	animal-pet-reiki-master-energy-healer
6764	1018986	git-course
6765	1019008	r-shiny-web-apps-data-visualization
6766	1019128	pinterest-traffic-domination
6767	1019276	the-ultimate-beginners-guide-to-django-python-web-dev-website
6768	1019762	complete-guide-for-a-happy-life
6769	1019912	wordpress-e-commerce-build-two-stores-and-a-membership-site
6770	1019980	pipefy-english
6771	1020162	selenium-tutorial-with-real-time-project-from-scratch
6772	1020336	servidor-de-pruebas-para-ambientes-de-desarrollo-web
6773	1020416	garageband-101-learn-how-to-write-record-your-first-song
6774	1020676	porn-addiction
6775	1020866	crear-una-aplicacion-web-de-chat-con-nodejs-y-socketio
6776	1020950	googlego
6777	1021410	hygge-happiness
6778	1021738	life-purpose
6779	1021834	learn-javascript-in-1-hour-and-create-a-game-in-javascript
6780	1022012	web-service-testing-using-apache-httpclient
6781	1022260	unity-asset-store-buy-sell
6782	1022354	40-dicas-para-otimos-cursos-on-line-poupe-tempo-e-dinheiro
6783	1022582	vuejs-2-essentials
6784	1022794	how-to-remember-every-password
6785	1022822	english-course-for-beginners
6786	1022836	addictions-psychology
6787	1022928	rest-api-automation-with-rest-assured-part-2
6788	1022932	aprenda-a-editar-com-filmora-modulo-basico
6789	1023062	serverless-architecture-on-aws
6790	1023068	how-to-earn-6-figures-working-from-home-as-a-consultant
6791	1023142	master-oracle-11g-data-guard
6792	1023196	learn-laravel-from-beginner-to-expert
6793	1023200	php-para-principiantes
6794	1023432	designing-flat-icons-using-powerpoint
6795	1023872	cisco_ios_security
6796	1023902	bootstrap-website-design
6797	1023976	desarrollo-web-con-javascript-angular-nodejs-y-mongodb
6798	1024722	music-production
6799	1024734	super-easy-google-adsense-method-2016
6800	1024832	write1bookin6hours
6801	1024844	build-a-message-board-app-with-vue-spring-and-mongodb
6802	1024854	capm-exam-prep-earn-your-capm-certification
6803	1024888	how-to-make-a-modern-wordpress-blog-2017-create-your-blog
6804	1025026	javascript-from-beginner-to-pro-best-course
6805	1025206	earned-value-management-projects-forecasting
6806	1025564	business-hacks-tactics-and-tricks-practical-guide
6807	1025702	comptia-network-cert-n10-006-full-course
6808	1025822	visual-modeling-master-class
6809	1026214	learn-to-program-cpp
6810	1026356	create-augmented-reality-apps-using-vuforia-in-unity-sdk
6811	1026518	seo-for-local-service-based-businesses
6812	1026604	advanced-css-and-sass
6813	1026688	blockchain-basics-a-practical-approach-by-toshendra-sharma
6814	1027080	logoportfolio
6815	1027180	video-production-bootcamp
6816	1027246	professional-course-1
6817	1027276	earn-big-profits-by-building-simple-and-easy-websites
6818	1027342	responsive-website-design
6819	1027662	huge-comprehensive-tips-course
6820	1027802	become-a-registered-counsellor-in-australia
6821	1027812	build-a-weather-app-with-ajax-using-open-weather-map-api
6822	1028374	centered-leadership
6823	1028776	thinkific
6824	1028792	forex-how-to-draw-trendline-correctly
6825	1028952	ecommerce-for-beginners-become-a-shopify-master-today
6826	1029288	csa-certificate-of-cloud-technology-security-knowledge-ccsk
6827	1029442	home-remedies
6828	1029592	ajax-api
6829	1029638	tweetme-django
6830	1029864	small-business-success-previews
6831	1030206	formacao-total-em-scrum
6832	1030420	excel-vba-programming-by-examples
6833	1030440	projects-with-json-and-apis
6834	1030682	german-course-for-beginners-learn-german
6835	1030774	master-all-php-ideas-2017-to-build-any-project
6836	1030850	learn-vivado-from-top-to-bottom-your-complete-guide
6837	1031292	docker-continuous-integration-delivery-automate-code-build-test-deploy
6838	1031626	bootstrap-4-responsive-web-design-and-development
6839	1031662	how-to-make-money-online-with-shopify
6840	1031706	crystal-reiki
6841	1031780	ready-for-production-with-spring-boot-actuator
6842	1031856	3-beliefs-that-will-transform-your-life
6843	1032110	learn-python-like-a-bee-student
6844	1032310	multichain-how-to-setup-private-blockchain-using-aws-ec2
6845	1032334	learn-basic-commands-in-linux-shell
6846	1032528	smash-your-new-years-resolutions
6847	1032872	vim-training-course-ruby-developers
6848	1032896	fun-with-java
6849	1032904	visual-effects-in-after-effects
6850	1032978	comptia-network-plus-certification-prep
6851	1033014	the-complete-beginners-guide-to-powerpoint-2016
6852	1033058	anatomy_cyber_attack
6853	1033446	adobe-xd-course
6854	1033544	typescript-guia-completa
6855	1033686	wordpress-local-install-and-two-methods-to-migrate-online
6856	1033888	facebook-live-streaming
6857	1033944	aws-step-functions
6858	1034272	the-ethical-hacking-starter-kit-
6859	1034284	python-video-workbook
6860	1034400	the-complete-jenkins-course-for-developers-and-devops
6861	1034414	3-fingerstyle-guitar-techniques-you-need-to-know
6862	1034510	how-to-sew
6863	1034860	learn-how-to-manage-difficult-conversations-in-business
6864	1035000	docker-mastery
6865	1035002	create-and-sell-your-own-online-course
6866	1035472	python-for-finance-investment-fundamentals-data-analytics
6867	1035484	unreale4
6868	1035502	php-mysqli-tutorials-for-beginners-and-professionals
6869	1035518	multithreading-and-parallel-computing-in-java
6870	1035562	how-to-work-online-and-travel-the-world
6871	1035598	intro-to-ethical-hacking-certification
6872	1035732	get-productive
6873	1035788	master-the-power-of-your-mind-to-be-more-successful
6874	1035923	aspnet-mvc-5-project-cms-and-shopping-cart-with-paypal
6875	1035940	restful-api-flask-course
6876	1036028	build-blog-cms-with-laravel-5
6877	1036264	sonyvegasprovideoediting
6878	1036342	sqldatabases
6879	1036542	introduction-to-game-development-with-unity
6880	1036550	aws-essentials
6881	1036600	udemy-insights-set-your-course-goals
6882	1036602	firstedmtrack
6883	1036852	comptia-aplus-certification-prep
6884	1036884	create-course-and-sell-online-udemy-courses
6885	1037204	pmi-acp-certification-the-scrum-development-process
6886	1037242	masterdepreciationwithproexceltemplate
6887	1037666	webpack-complete-guide
6888	1037804	attention-management-for-employees
6889	1037864	the-ultimate-photoshop-course
6890	1037886	english-speaking-patterns-mastery-upgrade-your-english
6891	1038008	learn-how-to-give-effective-feedback-to-employees
6892	1038012	intro-to-cissp-certification
6893	1038354	enhancing-photos-for-complete-beginners
6894	1038568	website-design-adobe-muse-course
6895	1038728	architectural-design-tools-in-blender
6896	1038746	learn-by-example-junit
6897	1038856	ios-10-swift-3-mastering-table-views
6898	1039062	webpack-2-the-complete-developers-guide
6899	1039596	build-complex-express-sites-with-redis-and-socket-io
6900	1039840	creative-photography-composition-masterclass
6901	1039988	udemy-marketing-course
6902	1040064	youtube-algorithm
6903	1040124	ten-different-ways-to-make-great-living-online
6904	1040352	testes-unitarios-em-java
6905	1040418	life-coach-yourself-to-your-best-year-yet
6906	1040480	alteryx-self-service-analytics-in-your-hands
6907	1040606	web-scraping-with-python-beautifulsoup
6908	1041352	andreagassi
6909	1041378	kencens-swift3
6910	1041426	how-to-build-and-make-a-wordpress-website-from-scratch-2017
6911	1041564	machine-learning-in-python-random-forest-adaboost
6912	1042110	ultimate-web
6913	1042172	the-beginners-guide-to-facebook-advertising
6914	1042458	youtube-beginners-guide-to-a-successful-channel
6915	1042560	wordpress-e-commerce-with-woocommerce-novice-to-store-owner
6916	1042582	the-complete-instagram-marketing-course-i
6917	1042706	real-world-hacking-penetration-testing
6918	1044006	mindfulness-for-ocd
6919	1044300	learn-mysql-and-solve-42-practical-problems
6920	1044312	free-network-plus-practice-questions
6921	1044524	complete-bash-shell-scripting
6922	1045078	access-workshop-1
6923	1045092	the-art-and-science-of-drawing
6924	1045264	virtualbox-advanced-features-and-practical-use
6925	1045276	the-ultimate-shopify-dropshipping-facebook-ads-course
6926	1045390	how-to-make-family-friendly-raw-cookies
6927	1045646	how-to-make-a-wordpress-website-2017-elementor-builder
6928	1045720	becomeapolyglot
6929	1045942	angular-ngrx-course
6930	1046118	intellij-idea-for-java-and-spring-developers
6931	1046200	8-figure-business
6932	1046248	amazon-privet-label-launch-elite-masters-class-rank-now-j
6933	1046722	ultimate-photoshop-training-from-beginner-to-pro
6934	1046724	quantitative-trading-analysis-with-r
6935	1046908	see-how-i-make-killing-on-amazon-kindle-store
6936	1046992	forex-education-school-pforex
6937	1047014	how-to-create-a-5-figure-seo-business-zero-experience-2017
6938	1047026	how-to-set-a-damn-goal
6939	1047227	digital-marketing-bootcamp-course
6940	1047320	professional-retouching-in-photoshop
6941	1047330	productivity-productive-home-business
6942	1047346	build-30-mini-virtual-reality-games-in-unity-3d-from-scratch
6943	1047358	serverless-concepts
6944	1047436	drawing-and-sketching-for-beginners
6945	1047508	make-your-self-a-santa-claus-merry-christmas
6946	1047846	aws-certified-associate-architect-developer-sysops-admin
6947	1047968	vuejs-from-beginner-to-professional
6948	1048008	paul-and-his-letter-to-the-ephesians
6949	1048016	the-resurrection-of-the-son-of-god
6950	1048018	the-acts-of-the-apostles
6951	1048228	powerpoint-4-video-create-explainer-videos-in-powerpoint
6952	1048360	landing-page-design-best-practices
6953	1048958	limitless-entrepreneur-psychology
6954	1049004	blender3d
6955	1049092	reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud
6956	1049314	practical-aws-lambda
6957	1049332	one-page-wordpress-website-for-beginners
6958	1049344	how-to-start-a-blog-complete-beginners-guide
6959	1049620	ethereum-dapp
6960	1049802	cours-javascript
6961	1049922	curso-refinado-de-angular
6962	1049954	linqlinq
6963	1050058	amazon-fba-research-find-and-source-a-profitable-product
6964	1050168	forex-trading-learn-moving-averages-from-scratch-to-pro
6965	1050632	complete-web-development-with-html-css-and-javascript
6966	1050700	business-development-masterclass-learn-to-build-businesses
6967	1050778	ssltls-operations
6968	1050850	speak-like-a-ted-speaker
6969	1050858	seo-trends-in-2017-how-to-be-on-the-top
6970	1051008	mongodb-professional-developer
6971	1051548	python-fundamentals
6972	1052118	professional-rails-5-development-course
6973	1052174	sas-macro-programming-by-example
6974	1052294	master-planning
6975	1052304	javascript-course-for-beginners
6976	1052374	long-exposure-photography-e
6977	1052486	the-best-seo-certificate-course-to-skyrocket-website-traffic
6978	1052626	ai-bot-how-to-create-without-coding
6979	1052868	advanced-plc-programming
6980	1052924	como-vivir-basura-cero
6981	1053342	ielts-preparation-course
6982	1053406	javawebservicespart2
6983	1053474	advanced-online-microsoft-word-2016-tutorials
6984	1053634	write-and-self-publish-a-bestselling-book-on-amazon
6985	1053672	mac-security
6986	1053758	entrepreneurship-part-time-entrepreneur-course
6987	1053822	microsoft-excel-course-intermediate-training
6988	1054034	aprende-programacion-basica-con-php
6989	1054084	build-landing-pages-course-funnels-with-thrive-themes
6990	1054814	learn-to-create-responsive-layouts-in-30-minutes
6991	1054944	advanced-psychology
6992	1055322	learn-laravel-php-framework-building-multi-user-seo-blog-app
6993	1055398	r-programming-data-science-hands-on-course
6994	1055456	fundamental-of-branding-for-small-business
6995	1056182	como-ser-feliz-y-descubrir-tu-mayor-pasion
6996	1056314	ionic2-by-example
6997	1056342	how-to-promote-an-agency-firm-company-business
6998	1056520	mindfulness-through-meditation-a-simple-beginners-guide
6999	1056766	data-structure-and-algorithms-analysis
7000	1056952	low-cost-business-models
7001	1057128	videoeditingwithcamtasiastudio
7002	1057142	vmware-vsphere
7003	1057992	the-complete-aliexpress-dropshipping-course
7004	1058460	introduction-to-the-calm-oasis-school-of-reiki
7005	1058540	how-to-make-a-wordpress-website-in-2017
7006	1058614	build-a-blog
7007	1059138	making-the-perfect-cup-of-coffee
7008	1059278	build-a-shopify-dropshipping-business-from-scratch
7009	1059314	making-graphs-in-python-using-matplotlib-for-beginners
7010	1059322	photoshop-for-beginner-fast
7011	1059426	dowsing-course-1
7012	1059808	eloquence
7013	1059858	5g-4g-lte-3g-2g-cellular-mobile-communications-wireless
7014	1060218	camtasia-mastery-for-camtasia-9
7015	1060936	csharp6-csharp7-vs2017
7016	1060982	software-architecture-and-design
7017	1061096	online-marketing-unleash-the-organic-power-of-facebook
7018	1061202	flexbox-tutorial
7019	1061212	masteringssis2016
7020	1061754	online-course-masters
7021	1061808	waterfall-to-agile-project-management-a-step-by-step-guide
7022	1061952	facebook-live-video-how-why-use-it-to-grow-your-business
7023	1061994	the-complete-beginners-guide-to-microsoft-word-2016-part-2
7024	1062054	vmware-vsphere-65-configurando-um-laboratorio-vmware-65
7025	1062284	ios-10-bootcamp-swift-objective-c-tutorial
7026	1062874	sports-nutrition-crash-course-get-started-with-basics
7027	1063430	how-to-build-wordpress-themes
7028	1063498	c-sharp-visual-studio-app-development-tutorial
7029	1064104	best-laravel
7030	1064422	how-to-build-sales-funnels-with-clickfunnels
7031	1064766	open-an-e-commerce-shop-in-one-day-with-woocommerce-amazon
7032	1064842	desarrollo-de-sistema-empresarial-con-php-y-material-design
7033	1065012	agile-retrospectives-make-good-teams-great
7034	1065192	the-art-science-of-drawing-week-two-dynamic-mark-making
7035	1065250	up-and-running-with-jquery
7036	1065438	aleman-esencial
7037	1065466	film-scoring
7038	1065750	how-to-master-any-talent
7039	1065792	learninggit
7040	1066308	job-hunting-101
7041	1066422	body-language-basics-in-business-world
7042	1066648	how-to-make-a-website-fast
7043	1066998	docker-10days
7044	1067226	learning-apache-nifi
7045	1067516	logoaffinitydesigner
7046	1067526	how-to-be-happy-have-the-life-you-want-tools-for-success
7047	1067626	hypnotherapy-certification-online-course-hypnosis-practitioner-nlp
7048	1067632	how-to-create-video-tutorials
7049	1068516	infopreneur-create-information-products-and-online-courses
7050	1068670	mobile-app-design-by-photoshop-from-scratch-design-uber-app
7051	1068678	learn-complete-sketch-4-and-tinder-app-uiux-design
7052	1068902	30minlogo
7053	1068986	how-to-trade-stock-market-volatility
7054	1069214	learn-to-build-mobile-apps-with-react-native
7055	1070124	ionic-2-the-practical-guide-to-building-ios-android-apps
7056	1070458	comprehensive-alexa-skill-development-course
7057	1070886	python-algo-trading-fx-trading-with-oanda
7058	1070908	english-pronunciation-u
7059	1070976	complete-e-commerce-course-javaspringhibernate-and-mysql
7060	1071120	the-art-science-of-drawing-weeks-3-4-form-space
7061	1071124	quality-essentials
7062	1071470	desenvolvedor-android-iniciante
7063	1072300	introduction-to-sprite-kit-with-swift-3
7064	1072420	learn-modern-javascript-advanced-topics
7065	1072494	statistics-course
7066	1072520	modelado-profesional-con-blender-3d
7067	1073462	grow-your-youtube-channel-with-tubebuddy
7068	1073793	start-writing-javascript-today
7069	1073902	how-to-extract-thousands-of-emails-with-search-engines
7070	1074250	learn-level-design-unity-basics-in-under-2-hours
7071	1074696	learn-business-dress-code
7072	1074788	best-wordpress-plugins
7073	1075196	premiereprotips
7074	1075334	angular-2-fernando-herrera
7075	1075528	how-to-make-a-resume-website-with-wordpress
7076	1075642	apache-kafka-series-kafka-from-beginner-to-intermediate
7077	1075796	learn-by-example-apache-storm
7078	1075808	json-crash-course-for-beginners-learn-json-in-one-hour
7079	1075840	google-adsense-youtube-everything-you-need-to-know
7080	1076168	react-redux-pt
7081	1076296	itilfoundations
7082	1076466	learn-virtualbox-server-and-network-virtualization
7083	1076610	on-writing-and-stories
7084	1076630	fit-fu-cardio-kung-fu
7085	1076658	resume-the-one-page-document-to-success
7086	1076804	openstack
7087	1076914	understanding-ielts-exam-the-basics
7088	1076954	toefl-vs-ielts-differences-btw-tests
7089	1077472	learn-bootstrap-html5-css3-javascript
7090	1077486	completeresumeguide
7091	1077520	animate-3d-parallax-camera-in-photoshop-and-after-effects
7092	1077782	blockchain-glossary-learn-blockchain-frequently-used-terms-quickly
7093	1077806	learn-ethereum-blockchain-smart-contracts-within-1-hour
7094	1077818	books-entrepreneur
7095	1077838	javascript-bootcamp
7096	1078044	empreendasuavida
7097	1078208	spring-boot-tutorial-for-beginners
7098	1078362	email-marketing-for-bloggers-using-convertkit
7099	1078440	curso-de-ionic-2-en-espanol
7100	1078488	19-free-tools-to-create-visuals-for-web-and-social-networks
7101	1078522	react-js-and-redux-mastering-web-apps
7102	1079032	c-sharp-college-programming-exercises-projects
7103	1079078	drupal-8-site-building
7104	1079198	python-for-complete-beginners-learn-step-by-step
7105	1079370	sublime-text-for-rapid-web-development
7106	1079624	html-and-css-for-absolute-beginners-with-examples
7107	1079736	the-oracle-card-academy-intermediate-reading-for-others
7108	1079760	bitcoin-certification
7109	1080376	life-coaching-online-certification-course-life-coach-training
7110	1080408	artificial-intelligence-reinforcement-learning-in-python
7111	1080466	curso-bitcoin
7112	1081026	seven-tips-for-new-leaders
7113	1081276	cisco-ccnp-switch-300-115-the-complete-course
7114	1081302	secure-your-wordpress-website-with-https-for-free
7115	1081366	mini-grammar-tests
7116	1081714	drawing-and-painting-on-the-ipad-with-procreate
7117	1081766	chakra-healing-course-energy-healing
7118	1081978	jenkins2-windows
7119	1082724	blogger-make-a-professional-website-for-free-with-no-coding
7120	1082764	self-hosted-online-course-with-lifterlms-wordpress
7121	1082818	online-seo-training-course
7122	1082846	smart-learning-accelerate-your-learning
7123	1082928	rubyonrails-api
7124	1083506	powerpoint-4-thumbnails-create-thumbnails-with-powerpoint
7125	1083650	idioma-espanol-pro-tildes-y-signos-de-puntuacion
7126	1083890	understand-largest-ethereum-blockchain-hacking-the-dao-hack-in-1-hour
7127	1083962	seo-2017-how-to-drive-10x-more-free-traffic-wordpress
7128	1084036	emprendimiento-con-el-campo-de-juego-para-emprender
7129	1084076	cinematic-color-grading-course
7130	1084120	vim-commands-cheat-sheet
7131	1084858	data-encapsulation-101
7132	1084894	chrome-extension-dev
7133	1085086	fundamentals-of-electronics
7134	1085100	twitter-marketing-strategy
7135	1085104	memory-masterclass-develop-a-great-long-term-memory
7136	1085644	ubuntu-linux-for-beginners
7137	1086390	java-programming-fundamentals
7138	1086802	craft-a-super-linkedin-profile-summary
7139	1086834	how-to-make-a-wordpress-website-2017-divi-theme-tutorial
7140	1087244	foundation_skills_illustrator
7141	1087374	essentials-in-javascript-es6
7142	1087426	the-complete-ios-10-developer-course-beginner-to-advanced
7143	1088428	amazon-fba-start-to-finish-guide-dominate-your-competition
7144	1088442	desenvolvimento-de-jogos-2d-para-android-com-unity-5
7145	1088446	the-world-of-wine-with-jancis-robinson-free-taster-course
7146	1088546	master-color-in-photoshop-cc
7147	1088822	python-for-beginners-2017
7148	1088832	red-hat-enterprise-linux-technical-overview
7149	1089368	angels-for-beginners-everyday-communication-guidance
7150	1089456	modern-devops
7151	1089744	how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners
7152	1090100	how-to-make-money-on-youtube-marketing
7153	1090180	clickbank-marketing-blueprint
7154	1090408	freebinaryoptions
7155	1090598	arduino-workshop-step-by-step-guide
7156	1090722	viral-content-buzz-boost-your-blog-traffic-by-500
7157	1090766	data-warehouse-development-process
7158	1090870	complete-woocommerce-plugin-tutorial-for-wordpress-2017
7159	1091206	top-5-forex-strategies-from-a-professional-trader-robots
7160	1091448	access-vba-workshop-2
7161	1091520	cognitive-behavioural-therapy-online-course-cbt-practitioner-course
7162	1091958	coaches-guide-to-passive-income-using-clickfunnels
7163	1092318	how-to-start-your-own-online-courses-business
7164	1092712	pmi-acp-certification-initiation-and-requirements-gathering
7165	1093350	itil-v3-foundations-fundamentals-definitions-part-1
7166	1093370	deep-web
7167	1093488	introduction-to-sw-qa-testing-professionalism
7168	1093590	become-a-super-teacher-how-to-teach-udemy-courses-well
7169	1093608	comprehensive-web-developer-course
7170	1093734	html5-and-css3-for-beginners-create-a-website-from-scratch
7171	1093764	digitalproduct
7172	1093920	di-ioc-dotnet
7173	1094032	power-bi-the-ultimate-orientation
7174	1094250	restoring-deep-sleep-to-enhance-your-health
7175	1094674	introduction-to-evolution-of-software-containers-and-docker
7176	1094756	passive-income-powerhouse-learn-to-set-yourself-up-for-life
7177	1094808	learn-how-to-use-unity-55-to-develop-and-publish-games
7178	1094816	learn-sap-pp-capacity-requirements-planning-pp-crp
7179	1094930	design-professional-web-banners-in-photoshop-for-beginners
7180	1094964	django-python
7181	1095300	find-fabulous-free-public-domain-photos-video-and-more
7182	1096130	plsql-interview-questions
7183	1096842	mastering-dns-on-windows-server-2016
7184	1097590	building-your-first-django-app-in-minutes
7185	1098006	the-complete-presentation-and-public-speaking-speech-course
7186	1098102	the-complete-android-material-design-course
7187	1098336	google-amazon-and-youtube-long-tail-keyword-on-page-seo
7188	1098968	complete-vehicle-production-in-blender
7189	1099026	artificial-intelligence-w-ibm-watson-twitter-bot
7190	1099230	simple-video-marketing-formula
7191	1099396	chakra-healing-secrets
7192	1100628	canva-design-and-sell-your-own-professional-graphic-designs
7193	1100692	precraft100
7194	1101226	mobile-app-marketing-masterclass
7195	1101254	design-your-first-affiliate-marketing-business-website
7196	1101380	seth-godin-on-powerful-presentations
7197	1101964	bug-bounty-web-hacking
7198	1102458	aws-certified-security-specialty
7199	1102754	six-pack
7200	1102888	macbookapps
7201	1102962	styling-angular-applications-with-angular-material
7202	1103044	home-business-step-by-step-blueprint
7203	1103448	learn-how-to-convert-psd-to-html-and-css-responsive
7204	1103954	nodejs-up-and-running
7205	1104074	adobe-after-effects-kinetic-typography-create-animated-text
7206	1104096	beginners-guide-to-web-design-wireframes
7207	1104118	english-grammar-launch-advanced
7208	1104380	primeros-pasos-con-laravel
7209	1104580	boost-adsense-profits-on-existing-site-by-30
7210	1104838	dominate-the-hidden-job-market-of-the-future
7211	1105026	ionic-2-apps-hibridos-pwa-firebase
7212	1105102	aws-certified-solutions-architect-associate-practice-tests
7213	1105302	aws-certified-developer-associate-2017-practice-tests
7214	1105306	create-a-high-end-social-network-like-twitter-in-php-mysql
7215	1105794	piano-music-theory-back-to-basics-by-jfilt
7216	1105822	es6-in-depth
7217	1105852	facebook-live-marketing-strategy-101
7218	1105854	sell-t-shirts-online-with-viralstyle-101
7219	1105990	starting-with-angular-4
7220	1106152	first-steps-in-java
7221	1106490	graphic-design-theory-blitz
7222	1106646	laravel-blog-development
7223	1106662	swift-3-game
7224	1106668	microsoft-excel-improve-your-skills-quickly
7225	1106842	nlp-influence-core-skills-for-leadership-and-management-online-course
7226	1107110	ecommerce-empire-shopify-woocommerce-amazon-alibaba
7227	1107304	the-memory-techniques-course
7228	1107512	git-completo-do-basico-ao-avancado
7229	1107524	learn-nodejs-by-building-an-employee-to-business-rating-app
7230	1107820	google-seo-website-ranking
7231	1107944	get-up-to-speed-with-windows-10
7232	1107986	building-data-visualizations-with-d3-and-angular-2
7233	1107998	learning-elasticsearch-50
7234	1108028	accounting-for-business-owners
7235	1108072	video-reveal-in-after-effects
7236	1108406	pmp-exam-prep-2017-2-full-real-exams-detailed-pmp-math
7237	1109106	api-restful-con-laravel-php-homestead-passport
7238	1109150	restful-api-with-laravel-php-homestead-passport-hateoas
7239	1109602	the-complete-wordpress-for-beginners-course
7240	1109736	explore-web-development
7241	1109756	ultimate-creature-design-course
7242	1109926	graphql-with-react-course
7243	1109980	cyber-security-threat-intelligence-researcher-preview
7244	1110366	scrapy-tutorial-web-scraping-with-python
7245	1110626	unityrpg
7246	1110904	incrediblevideocreator
7247	1111016	pickaproduct
7248	1111068	sap-s4hana-training
7249	1111290	curso-de-vuejs-2-en-espanol-crea-webapps-modernas
7250	1111306	aprenda-rapido-unity3d
7251	1111668	exploring-spring-boot-and-spring-cloud-microservices
7252	1111788	sells-like-hot-cakes-turnkey-amazon-fba-shopify-system
7253	1111844	jquery-ajax
7254	1111882	private-label-market-research
7255	1112604	javascript-specialist
7256	1113036	css3-selectors
7257	1113190	create-your-store
7258	1113656	instant-voice-training
7259	1114136	trance-healing-mediumship
7260	1114146	javascript-in-55-minutes
7261	1114214	electronic-music-primer
7262	1114896	python-curso-completo
7263	1115222	learn-and-understand-react-and-redux-i
7264	1115290	curso-online-certificacao-linux-lpic1-comptia
7265	1115348	full-stack-universal-react-with-redux-express-and-mongodb
7266	1115442	google-ads
7267	1116012	productivity-masterclass-become-ultra-productive-in-1-week
7268	1116032	machine-learning-e-data-science-com-python
7269	1116196	essential-theory-and-technique-for-guitar
7270	1116290	mastering-go-programming
7271	1116366	html-and-css-foundations
7272	1116388	how-to-build-confidence-in-your-abilities
7273	1116432	psd-to-html-css
7274	1117202	comptia-security-certification-sy0-401-the-total-course
7275	1117652	python-from-ui5cn
7276	1117752	hyper-disambiguated-excel-vba-programming
7277	1117796	typographical-logo-design
7278	1117832	blogging-made-simple
7279	1118722	brain-foods-boost-your-mental-performance-with-brain-foods
7280	1118724	the-complete-nmap-ethical-hacking-course-network-security
7281	1119002	a-z-pinterest-marketing-pin-your-income
7282	1119102	3cxin30minutes
7283	1119356	master-your-emotions-uncertainty-stress-anxiety-and-fear
7284	1119364	spyfu-marketing
7285	1119880	pmi-acp-certification-planning-and-monitoring-iterations
7286	1120038	the-complete-guide-to-jira-with-real-world-examples
7287	1120070	instagram-marketing-a-z
7288	1120244	ccna-vlogs-pass-your-ccna-200-125-icnd1-or-icnd2-exam
